freOcurr_Id,freOcurr_Group,law_Code,spot_Code,freOcurr_Name,ocurr_Count,injury_Count,dead_Count,sland_Count,sInjury_Count,longitude,latitude,risk
6197113,2016047,1174010800,11740011,서울특별시 강동구 성내동(천호사거리_풍남로_진출 부근),5,5,0,1,2,127.1235214,37.53667846,
6197745,2016047,2714011100,27140003,대구광역시 동구 방촌동(스타마트 부근),6,6,0,1,2,128.6664766,35.8772439,
6197750,2016047,2714011800,27140004,대구광역시 동구 율하동(안심주공1단지 부근),5,5,1,1,3,128.6965283,35.86651789,
6198388,2016047,2723011100,27230011,대구광역시 북구 산격동(산격공산수원지 부근),5,5,0,1,4,128.6038824,35.90226441,
6200627,2016047,2723010300,27230012,대구광역시 북구 고성동1가(유창필름(주) 부근),5,6,0,1,3,128.5892365,35.88001304,
6196789,2016047,1171011300,11710010,서울특별시 송파구 거여동(거여사거리_오금로_진입 부근),7,7,0,2,3,127.1429129,37.49351294,
6196787,2016047,1171010100,11710011,서울특별시 송파구 잠실동(잠실사거리 부근),6,6,0,2,4,127.0925258,37.51189149,
6176019,2016047,1174010100,11740012,서울특별시 강동구 명일동(대명초교입구 부근),4,4,0,2,2,127.1558856,37.54767353,
6197111,2016047,1174010800,11740013,서울특별시 강동구 성내동(둔촌동역 부근),4,4,0,2,2,127.1368471,37.52874737,
6197747,2016047,2714011000,27140005,대구광역시 동구 검사동(반야월삼거리 부근),5,5,0,4,1,128.6880727,35.87380931,
6197755,2016047,2714010300,27140006,대구광역시 동구 효목동(코리안숯불바베큐 부근),5,7,0,2,3,128.6429427,35.8810389,
6177045,2016047,2723012400,27230013,대구광역시 북구 동천동(칠곡영남2차아파트 부근),5,5,0,0,4,128.5615725,35.93348844,
6176100,2016047,2723011100,27230014,대구광역시 북구 산격동(경북도청네거리 부근),4,4,0,3,1,128.5985278,35.89074675,
6196479,2016047,1171010100,11710012,서울특별시 송파구 잠실동(잠전초교입구 부근),6,6,0,2,1,127.0812339,37.50628997,
6196784,2016047,1171011300,11710013,서울특별시 송파구 거여동(서울개롱초등학교 부근),6,6,0,1,3,127.1413099,37.49803075,
6176815,2016047,1174011000,11740014,서울특별시 강동구 강일동(강일3.6단지_강일동길_진출_3 부근),4,4,0,0,2,127.1738037,37.56382258,
6176850,2016047,2623010200,26230001,부산광역시 부산진구 전포동(서면교차로 부근),6,6,0,3,2,129.0606056,35.15773204,
6177154,2016047,2714011100,27140007,대구광역시 동구 방촌동(보람속셈학원 부근),5,5,0,1,3,128.6709918,35.8812719,
6197748,2016047,2714010900,27140008,대구광역시 동구 입석동(현대방촌판매대리점 부근),5,5,0,1,3,128.6489925,35.88911617,
6200628,2016047,2723010600,27230015,대구광역시 북구 침산동(팔공산송이암소갈비살 부근),4,4,0,3,0,128.5958445,35.88006532,
6176696,2016047,2723012600,27230016,대구광역시 북구 태전동(대구병원A 부근),4,4,0,2,1,128.5481792,35.9136835,
6196793,2016047,1171010100,11710014,서울특별시 송파구 잠실동(청담IC4 부근),6,8,0,1,2,127.0687526,37.51848011,
6176690,2016047,1171010100,11710015,서울특별시 송파구 잠실동(잠사길-잠실철교로_진입 부근),6,8,0,0,4,127.1014561,37.52426542,
6197115,2016047,2626010900,26260001,부산광역시 동래구 사직동(내성교차로 부근),12,13,0,7,6,129.0782962,35.20424957,
6197427,2016047,2626010600,26260002,부산광역시 동래구 수안동(세병교(동측) 부근),6,6,0,4,1,129.0831322,35.19718032,
6199097,2016047,2714010200,27140009,대구광역시 동구 신천동(제일방사선의원 부근),4,4,0,3,1,128.626042,35.86966693,
6175990,2016047,2714010800,27140010,대구광역시 동구 지저동(싱싱(주) 부근),4,4,0,3,1,128.6389245,35.89158753,
6198392,2016047,2723011100,27230017,대구광역시 북구 산격동(동진샷시판넬 부근),4,4,0,1,3,128.5951957,35.89634831,
6198395,2016047,2723011800,27230018,대구광역시 북구 읍내동(읍내삼거리 부근),4,4,0,0,3,128.5524792,35.94682027,
6196785,2016047,1171010400,11710016,서울특별시 송파구 송파동(송파여성문화회관 부근),6,6,0,0,4,127.1094013,37.50596874,
6176989,2016047,1171010100,11710017,서울특별시 송파구 잠실동(석촌호수(서호) 부근),5,5,1,0,3,127.0973297,37.50660283,
6197117,2016047,2629010600,26290001,부산광역시 남구 대연동(LG25 부근),5,5,0,2,2,129.1012666,35.13173041,
6176891,2016047,2635010500,26350001,부산광역시 해운대구 우동(올림픽동산앞 부근),4,4,1,2,0,129.1330367,35.1635662,
6197754,2016047,2714010300,27140011,대구광역시 동구 효목동(아양네거리 부근),4,4,0,1,3,128.6401436,35.88728097,
6197756,2016047,2714010900,27140012,대구광역시 동구 입석동(입석사거리 부근),4,4,0,0,4,128.6443785,35.89323075,
6193906,2016047,1126010100,11260003,서울특별시 중랑구 면목동(기아큐서비스 부근),6,6,0,3,2,127.0803978,37.5928483,
6196152,2016047,1159010900,11590009,서울특별시 동작구 신대방동(대림사거리 부근),4,4,0,1,2,126.9066645,37.48938179,
6200315,2016047,1171010200,11710018,서울특별시 송파구 신천동(올림픽공원삼거리 부근),5,5,0,3,2,127.1127612,37.51771566,
6200624,2016047,1171010700,11710019,서울특별시 송파구 가락동(가락시장 부근),5,6,0,2,2,127.1135922,37.49799163,
6197118,2016047,2638010300,26380001,부산광역시 사하구 하단동(대림상사 부근),7,7,0,3,2,128.9585746,35.10654432,
6197424,2016047,2638010300,26380002,부산광역시 사하구 하단동(프로미 월드 부근),6,6,0,1,4,128.9610754,35.11379996,
6197757,2016047,2717010200,27170001,대구광역시 서구 비산동(원대네거리2 부근),13,13,0,5,6,128.5719649,35.88437127,
6198065,2016047,2717010200,27170002,대구광역시 서구 비산동(북비산네거리 부근),10,10,0,5,5,128.570599,35.87968236,
6196153,2016047,1162010200,11620001,서울특별시 관악구 신림동(관악구-영등포구경계 부근),11,11,0,4,7,126.9034765,37.48499986,
6196154,2016047,1162010200,11620002,서울특별시 관악구 신림동(난곡우체국앞 부근),6,6,0,1,2,126.9155836,37.47717011,
6176060,2016047,1171011100,11710020,서울특별시 송파구 방이동(오금로-남부순환로_진출_2 부근),5,5,0,2,2,127.1226921,37.5052534,
6176835,2016047,1171010100,11710021,서울특별시 송파구 잠실동(송파구민회관 부근),5,6,0,1,5,127.092427,37.50309775,
6197425,2016047,2641010800,26410001,부산광역시 금정구 장전동(양산쌀상회 부근),6,7,0,3,1,129.0881682,35.22329582,
6176694,2016047,2650010500,26500001,부산광역시 수영구 남천동(씨제이푸드빌(주)빕스남천점 부근),5,5,0,2,3,129.1119905,35.13689029,
6198069,2016047,2717010300,27170003,대구광역시 서구 평리동(평리네거리 부근),6,7,0,3,2,128.5549803,35.87797869,
6177162,2016047,2717010900,27170004,대구광역시 서구 원대동3가(원대오거리 부근),5,5,1,1,3,128.5759621,35.88770543,
6196159,2016047,1162010100,11620003,서울특별시 관악구 봉천동(현대시장입구 부근),5,5,0,2,3,126.9467511,37.48327867,
6196157,2016047,1162010100,11620004,서울특별시 관악구 봉천동(당곡사거리 부근),5,5,0,1,4,126.9287334,37.48912169,
6177012,2016047,1171010100,11710022,서울특별시 송파구 잠실동(트리지움 상가 부근),5,5,0,1,2,127.0866115,37.50928791,
6176876,2016047,1171010800,11710023,서울특별시 송파구 문정동(미성빌딩 부근),5,5,0,1,2,127.1248245,37.48610624,
6197428,2016047,2650010400,26500002,부산광역시 수영구 광안동(원조대구막창 부근),5,5,0,1,3,129.1179591,35.16831763,
6197429,2016047,2650010400,26500003,부산광역시 수영구 광안동(브라암스 부근),4,4,1,1,2,129.1147341,35.14828418,
6198067,2016047,2717010900,27170005,대구광역시 서구 원대동3가(상신삼거리 부근),5,5,0,3,2,128.5546446,35.89129339,
6197759,2016047,2717010200,27170006,대구광역시 서구 비산동(왕곱배기냉면왕갈비 부근),5,5,0,1,4,128.5747755,35.87816092,
6196156,2016047,1162010200,11620005,서울특별시 관악구 신림동(신대방역 부근),4,4,0,2,1,126.9145516,37.48807481,
6196464,2016047,1162010200,11620006,서울특별시 관악구 신림동(신성1교(북단) 부근),4,4,0,1,3,126.9359596,37.47117228,
6196797,2016047,1171011200,11710024,서울특별시 송파구 오금동(개롱역 부근),5,5,0,0,4,127.13475,37.49814173,
6196795,2016047,1171011100,11710025,서울특별시 송파구 방이동(올림픽공원남4문 부근),5,5,0,0,4,127.1173572,37.51586855,
6176242,2016047,2650010300,26500004,부산광역시 수영구 민락동(노블스카이 부근),4,5,0,0,4,129.1344653,35.15704642,
6197436,2016047,2711014000,27110001,대구광역시 중구 동산동(내당네거리 부근),8,8,0,3,4,128.5734013,35.86088568,
6198068,2016047,2717010200,27170007,대구광역시 서구 비산동(비산네거리 부근),5,5,0,1,4,128.5711339,35.87252854,
6198071,2016047,2717010100,27170008,대구광역시 서구 내당동(서대구농협 부근),5,5,0,1,2,128.5558337,35.86580613,
6199074,2016047,4111313700,41113001,경기도 수원시 권선구 권선동(새온수골온천 부근),7,7,0,0,5,127.0340555,37.25056596,
6199076,2016047,4111312800,41113002,경기도 수원시 권선구 고색동(고색주유소 부근),5,5,0,0,5,126.982806,37.25132493,
6198710,2016047,2726010700,27260010,대구광역시 수성구 황금동(들안길네거리 부근),5,5,0,1,4,128.6167296,35.83981489,
6198707,2016047,2726010100,27260011,대구광역시 수성구 범어동(신천시장네거리 부근),4,4,0,3,1,128.6180132,35.86353832,
6199028,2016047,2729010700,27290028,대구광역시 달서구 신당동(계명대학교 부근),4,6,0,3,3,128.4918544,35.85511832,
6199026,2016047,2729011300,27290029,대구광역시 달서구 감삼동(창성교회 부근),4,4,0,2,2,128.5373463,35.8459971,
6199049,2016047,3017010800,30170002,대전광역시 서구 괴정동(조선일보용문지국 부근),6,6,0,1,5,127.3852881,36.33843947,
6176919,2016047,3017011300,30170003,대전광역시 서구 월평동(월평삼거리 부근),4,4,0,3,1,127.3576854,36.35344311,
6199075,2016047,4111313700,41113003,경기도 수원시 권선구 권선동(한성카인테리어 부근),5,5,0,0,4,127.0348698,37.25684074,
6200634,2016047,4111513100,41115001,경기도 수원시 팔달구 장안동(화서문로삼거리 부근),8,8,0,3,3,127.0085405,37.28554813,
6176266,2016047,2726010700,27260012,대구광역시 수성구 황금동(가든독서실 부근),4,5,0,2,3,128.6389345,35.84817743,
6198709,2016047,2726011100,27260013,대구광역시 수성구 두산동(두산오거리 부근),4,4,0,2,2,128.6224662,35.83013161,
6198734,2016047,2729010400,27290030,대구광역시 달서구 파호동(아펙스자전거직판장 부근),4,4,0,2,2,128.4772496,35.85321881,
6199025,2016047,2729011400,27290031,대구광역시 달서구 본리동(본리네거리 부근),4,4,0,1,3,128.5369788,35.8376587,
6199099,2016047,3017010900,30170004,대전광역시 서구 가장동(가장교 부근),4,4,0,3,0,127.3878802,36.32829786,
6175348,2016047,3017011200,30170005,대전광역시 서구 둔산동(모정사거리 부근),4,4,0,1,2,127.3900568,36.35750717,
6199077,2016047,4111512500,41115002,경기도 수원시 팔달구 중동(매교삼거리 부근),7,7,0,4,3,127.0173256,37.2715284,
6199078,2016047,4111513800,41115003,경기도 수원시 팔달구 화서동(손한의원 부근),5,5,0,4,1,126.9801592,37.28560264,
6198708,2016047,2726010800,27260014,대구광역시 수성구 중동(영암빌딩 부근),4,4,0,1,3,128.6124399,35.84321659,
6198713,2016047,2729011500,27290001,대구광역시 달서구 상인동(롯데백화점상인점 부근),10,11,0,4,4,128.5386447,35.81945196,
6199032,2016047,2771025627,27710001,대구광역시 달성군 다사읍(대구식당 부근),5,9,0,3,6,128.4622236,35.84121693,
6177106,2016047,2817010300,28170001,인천광역시 남구 학익동(장승백이사거리 부근),4,4,0,2,2,126.6663974,37.4459045,
6176282,2016047,3020010100,30200001,대전광역시 유성구 원내동(진잠네거리 부근),4,4,0,2,2,127.3236153,36.29856578,
6199052,2016047,3020011500,30200002,대전광역시 유성구 상대동(태극카써비스 부근),4,4,0,1,3,127.3338732,36.34854165,
6199079,2016047,4111512500,41115004,경기도 수원시 팔달구 중동(영동사거리 부근),5,5,0,1,4,127.0186947,37.27523374,
6199083,2016047,4111710100,41117001,경기도 수원시 영통구 매탄동(법원사거리 부근),7,7,0,4,3,127.0471836,37.27375605,
6198724,2016047,2729011500,27290002,대구광역시 달서구 상인동(학산남네거리 부근),9,9,0,3,4,128.5334389,35.82237039,
6198066,2016047,2729010200,27290003,대구광역시 달서구 두류동(두류네거리 부근),8,8,1,2,4,128.5560461,35.85739494,
6176296,2016047,2818510500,28185001,인천광역시 연수구 동춘동(외암도사거리 부근),4,4,0,2,2,126.6666557,37.3930329,
6176280,2016047,2818510500,28185002,인천광역시 연수구 동춘동(동춘역사거리 부근),4,4,0,1,3,126.6776685,37.40457528,
6199054,2016047,3023010100,30230001,대전광역시 대덕구 오정동(초원축산직영축산물직판장 부근),7,7,0,3,4,127.4083796,36.35774156,
6176275,2016047,3023010900,30230002,대전광역시 대덕구 중리동(중리네거리 부근),5,5,0,1,4,127.4321309,36.35945875,
6199085,2016047,4113310100,41133001,경기도 성남시 중원구 성남동(모란사거리 부근),13,13,0,6,7,127.1289153,37.43343007,
6199086,2016047,4113313200,41133002,경기도 성남시 중원구 중앙동(신흥동마을금고B 부근),7,7,0,2,5,127.1535335,37.44333494,
6198714,2016047,2729011300,27290004,대구광역시 달서구 감삼동(원화여고 부근),8,9,0,3,4,128.5470913,35.84986604,
6198718,2016047,2729011300,27290005,대구광역시 달서구 감삼동(감삼사거리 부근),8,8,0,2,4,128.548382,35.85362886,
6199033,2016047,2820011000,28200001,인천광역시 남동구 논현동(신영지엘아파트 부근),6,6,0,2,4,126.7306229,37.40468633,
6176159,2016047,2823710600,28237001,인천광역시 부평구 갈산동(서부3교 부근),4,4,0,1,3,126.7223638,37.51185908,
6199056,2016047,3111010200,31110001,울산광역시 중구 학산동(안국한의원앞사거리 부근),7,7,0,4,3,129.3255733,35.55638392,
6199058,2016047,3111011800,31110002,울산광역시 중구 반구동(인디안 부근),5,5,0,2,3,129.3459085,35.56028781,
6199087,2016047,4113310100,41133003,경기도 성남시 중원구 성남동(카스앤락(성남점) 부근),5,5,0,3,2,127.1391032,37.43527336,
6176245,2016047,4113510900,41135001,경기도 성남시 분당구 삼평동(삼평중삼거리 부근),5,5,0,2,3,127.1166799,37.39975588,
6198719,2016047,2729010200,27290006,대구광역시 달서구 두류동(고몽수학입시학원 부근),6,6,0,4,2,128.5519337,35.85580995,
6198720,2016047,2729012200,27290007,대구광역시 달서구 송현동(성당네거리 부근),6,6,0,3,3,128.5570108,35.83747075,
6177153,2016047,2824510600,28245001,인천광역시 계양구 용종동(계산여자고등학교 부근),7,7,0,6,0,126.7428279,37.5380859,
6199036,2016047,2824510300,28245002,인천광역시 계양구 작전동(실나리삼거리 부근),6,6,0,2,4,126.7432984,37.53352051,
6199059,2016047,3111010800,31110003,울산광역시 중구 우정동(태화서적 부근),5,5,0,1,2,129.3090399,35.55408548,
6199057,2016047,3111010300,31110004,울산광역시 중구 복산동(빨간풍차 부근),4,4,0,2,2,129.3282967,35.559289,
6199089,2016047,4113510900,41135002,경기도 성남시 분당구 삼평동(안말사거리 부근),5,5,0,2,3,127.1253199,37.39631387,
6199088,2016047,4113510200,41135003,경기도 성남시 분당구 수내동(문옥관전통학원 부근),4,4,0,3,1,127.1255206,37.36575408,
6198716,2016047,2729011500,27290008,대구광역시 달서구 상인동(상인남네거리 부근),6,6,0,2,4,128.5449509,35.81260231,
6198721,2016047,2729011300,27290009,대구광역시 달서구 감삼동(죽전네거리 부근),6,6,0,2,4,128.5352053,35.84989608,
6199034,2016047,2824512000,28245003,인천광역시 계양구 둑실동(귤현동차량기지 부근),5,5,0,4,1,126.7394224,37.57283257,
6199098,2016047,2824510300,28245004,인천광역시 계양구 작전동(작전현대2차아파트 부근),5,5,0,4,1,126.7372316,37.5305142,
6176651,2016047,3111011800,31110005,울산광역시 중구 반구동(하이마트(주)반구점 부근),4,4,0,1,3,129.334481,35.56349793,
6176680,2016047,3111011500,31110006,울산광역시 중구 남외동(성원치과 부근),4,4,0,0,4,129.3443474,35.56891867,
6199090,2016047,4115010100,41150001,경기도 의정부시 의정부동(송산교차로 부근),10,10,0,2,5,127.0515437,37.73894412,
6199091,2016047,4115010100,41150002,경기도 의정부시 의정부동(파발로터리 부근),6,8,0,4,3,127.0509871,37.74393102,
6198723,2016047,2729010200,27290010,대구광역시 달서구 두류동(아리랑호텔 부근),6,6,0,2,3,128.5596362,35.85505265,
6198727,2016047,2729011600,27290011,대구광역시 달서구 도원동(대곡공원앞 부근),6,7,0,1,6,128.530015,35.80749436,
6176055,2016047,2824510900,28245005,인천광역시 계양구 박촌동(가람푸드물류(주) 부근),4,4,0,2,1,126.7484104,37.55364263,
6199037,2016047,2826010400,28260001,인천광역시 서구 경서동( ),6,6,0,2,4,126.6495592,37.53299026,
6199063,2016047,3114010500,31140001,울산광역시 남구 달동(달동주공 부근),7,7,0,2,4,129.3297003,35.5337122,
6199062,2016047,3114010400,31140002,울산광역시 남구 신정동(태화관공호텔 부근),5,5,0,3,1,129.3077933,35.54924177,
6199092,2016047,4115010200,41150003,경기도 의정부시 호원동((탑치과앞) 부근),5,5,0,1,1,127.0457909,37.72572201,
6175678,2016047,4115011000,41150004,경기도 의정부시 가능동((수정아파트앞) 부근),4,4,0,3,1,127.0417971,37.74684189,
6177065,2016047,2729012000,27290012,대구광역시 달서구 월성동(신일해피트리공사중 부근),6,6,0,1,4,128.5207598,35.81897368,
6199027,2016047,2729012200,27290013,대구광역시 달서구 송현동(월촌역네거리 부근),6,6,0,0,3,128.5465958,35.82484591,
6199038,2016047,2911011000,29110001,광주광역시 동구 산수동(산수오거리 부근),5,5,0,1,4,126.932718,35.15481635,
6199039,2016047,2917011000,29170001,광주광역시 북구 우산동(말바우사거리 부근),5,5,0,1,4,126.9237811,35.17201604,
6176708,2016047,3114010400,31140003,울산광역시 남구 신정동(청소년공부방 부근),5,5,0,2,3,129.313306,35.53105733,
6199061,2016047,3114010500,31140004,울산광역시 남구 달동(구암문구 부근),4,4,1,2,1,129.3122462,35.53974603,
6176246,2016047,4117110100,41171001,경기도 안양시 만안구 안양동(명학육교 부근),5,5,0,1,4,126.9353281,37.38357037,
6199093,2016047,4117110100,41171002,경기도 안양시 만안구 안양동(벽산사거리 부근),5,5,0,1,3,126.9231846,37.39779389,
6199024,2016047,2729011400,27290014,대구광역시 달서구 본리동(본리동소방파출소 부근),5,5,1,2,2,128.544737,35.83958804,
6198729,2016047,2729012000,27290015,대구광역시 달서구 월성동(대구달서 부근),5,6,0,5,0,128.5335954,35.82977044,
6199040,2016047,2920010100,29200001,광주광역시 광산구 송정동(조은인테리어 부근),5,5,0,1,3,126.7952451,35.14051749,
6176179,2016047,2920011500,29200002,광주광역시 광산구 월계동(라인사거리A 부근),4,4,0,0,4,126.8420729,35.21762025,
6199060,2016047,3114010400,31140005,울산광역시 남구 신정동(공업탑로터리 부근),4,4,0,1,3,129.3074806,35.53237255,
6177100,2016047,3114010100,31140006,울산광역시 남구 무거동(태영상사 부근),4,4,0,1,3,129.2682211,35.55217348,
6199095,2016047,4117110200,41171003,경기도 안양시 만안구 석수동(안양대교 부근),5,5,0,1,1,126.9135199,37.40824764,
6175664,2016047,4117110200,41171004,경기도 안양시 만안구 석수동(석수전화국사거리 부근),4,4,0,1,2,126.9109586,37.4115562,
6198731,2016047,2729010500,27290016,대구광역시 달서구 호림동(강창교 부근),5,6,0,3,3,128.4718156,35.85337788,
6198732,2016047,2729011200,27290017,대구광역시 달서구 죽전동(진우건축(주) 부근),5,5,0,2,3,128.5372648,35.85483528,
6199041,2016047,3011011500,30110001,대전광역시 동구 용전동(오성전기조명 부근),6,6,0,1,5,127.4327045,36.35333438,
6199042,2016047,3014011300,30140001,대전광역시 중구 오류동(알프스레져 부근),8,8,2,2,4,127.4039604,36.32923367,
6199064,2016047,3117010100,31170001,울산광역시 동구 방어동(문재사거리 부근),4,4,0,1,3,129.4183269,35.48717191,
6199065,2016047,3120012000,31200001,울산광역시 북구 명촌동(명촌교북단사거리 부근),4,4,0,2,1,129.3575356,35.54884858,
6199101,2016047,4117310200,41173001,경기도 안양시 동안구 관양동(인덕원교 앞 삼거리 부근),8,8,0,4,4,126.9762901,37.39661839,
6199102,2016047,4117310400,41173002,경기도 안양시 동안구 호계동(범계사거리 부근),6,6,0,4,2,126.9481129,37.38898348,
6200630,2016047,2729010700,27290018,대구광역시 달서구 신당동(카톨릭정형외과 부근),5,5,0,2,3,128.4938105,35.85134014,
6198722,2016047,2729010200,27290019,대구광역시 달서구 두류동(대광입시학원 부근),5,5,0,2,2,128.5737901,35.85323726,
6199043,2016047,3014011500,30140002,대전광역시 중구 유천동(유천예식장네거리 부근),7,8,0,2,5,127.3941923,36.31763996,
6199046,2016047,3014011500,30140003,대전광역시 중구 유천동(도마교네거리 부근),5,5,1,2,2,127.388811,36.31013676,
6176043,2016047,3120012000,31200002,울산광역시 북구 명촌동(대방낙지 부근),4,4,0,1,2,129.3570132,35.55692346,
6200632,2016047,4111113400,41111001,경기도 수원시 장안구 영화동(광연빌딩 부근),6,6,1,1,4,127.0050939,37.28826864,
6198398,2016047,2726010100,27260002,대구광역시 수성구 범어동(범어네거리 부근),8,8,0,5,2,128.6259069,35.8591521,
6198704,2016047,2726010700,27260003,대구광역시 수성구 황금동(노인종합복지회관입구 부근),7,8,0,5,2,128.6302383,35.83955555,
6198726,2016047,2729011700,27290020,대구광역시 달서구 진천동(뼈마시부대찌개 부근),5,5,0,2,2,128.5159909,35.8109291,
6198735,2016047,2729010700,27290021,대구광역시 달서구 신당동(문화대삼거리 부근),5,6,0,1,5,128.4939391,35.85939745,
6199048,2016047,3014011600,30140004,대전광역시 중구 문화동(서대전네거리 부근),5,5,0,3,2,127.411019,36.32195581,
6176088,2016047,3014011000,30140005,대전광역시 중구 대사동(카트자동차용품 부근),4,4,0,2,2,127.4277443,36.31787701,
6199066,2016047,4111113400,41111002,경기도 수원시 장안구 영화동(장안문로터리 부근),6,7,0,1,5,127.0143503,37.28948809,
6199073,2016047,4111113000,41111003,경기도 수원시 장안구 정자동(주택관리공단(주) 부근),6,6,0,1,5,126.9909788,37.29905911,
6198399,2016047,2726011400,27260004,대구광역시 수성구 시지동(경북아파트 부근),6,7,1,4,2,128.6990716,35.84223931,
6198706,2016047,2726011800,27260005,대구광역시 수성구 신매동(매호네거리 부근),6,6,0,2,2,128.7092089,35.83928611,
6176893,2016047,2729010200,27290022,대구광역시 달서구 두류동(내당역네거리 부근),5,6,0,1,4,128.5648885,35.85997284,
6176168,2016047,2729012000,27290023,대구광역시 달서구 월성동(제이와이아이엔씨 부근),5,5,0,1,4,128.5263259,35.83000664,
6176324,2016047,3014011200,30140006,대전광역시 중구 용두동(서대전초교삼거리 부근),4,4,0,2,2,127.4085628,36.32571634,
6199100,2016047,3014011400,30140007,대전광역시 중구 태평동(가장교 부근),4,4,0,2,2,127.3920574,36.32648832,
6199068,2016047,4111113600,41111004,경기도 수원시 장안구 조원동(수성중사거리 부근),6,6,0,1,3,127.0109416,37.29319628,
6199072,2016047,4111113000,41111005,경기도 수원시 장안구 정자동(만석사거리 부근),5,5,0,1,4,126.9969796,37.29736064,
6176136,2016047,2726010100,27260006,대구광역시 수성구 범어동(신일 해피트리전시관 부근),5,5,0,2,3,128.6249504,35.85378166,
6198705,2016047,2726010200,27260007,대구광역시 수성구 만촌동(경신고등학교입구B 부근),5,5,0,2,3,128.638698,35.8587522,
6176856,2016047,2729011700,27290024,대구광역시 달서구 진천동(진천네거리 부근),5,5,0,1,3,128.5239528,35.8141862,
6198712,2016047,2729011500,27290025,대구광역시 달서구 상인동(뉴스타부동산컨설팅 부근),5,5,0,1,2,128.5344411,35.81787961,
6176888,2016047,3014011400,30140008,대전광역시 중구 태평동(태평1동사무소 부근),4,4,0,1,3,127.3969637,36.32640109,
6199050,2016047,3017011200,30170001,대전광역시 서구 둔산동(SK네트웍스(주)대전지사 부근),7,8,0,2,5,127.3777641,36.35019612,
6199070,2016047,4111113500,41111006,경기도 수원시 장안구 송죽동(동수원세무소 부근),4,4,1,2,0,127.0081914,37.30015819,
6199071,2016047,4111113300,41111007,경기도 수원시 장안구 천천동(수원샘내교회 부근),4,4,1,1,2,126.982351,37.30089871,
6197751,2016047,2726010200,27260008,대구광역시 수성구 만촌동(동대구앨피지 부근),5,5,0,2,3,128.6299578,35.86738453,
6198711,2016047,2726010200,27260009,대구광역시 수성구 만촌동(세기철강(주) 부근),5,5,0,1,4,128.6470207,35.86037509,
6199031,2016047,2729011400,27290026,대구광역시 달서구 본리동(호동이숯불갈비 부근),5,5,0,0,2,128.537628,35.84177768,
6198728,2016047,2729012100,27290027,대구광역시 달서구 월암동(환경시설공단성서소각사업소 부근),4,4,1,2,1,128.5118251,35.83613472,
6199669,2016047,4313011500,43130001,충청북도 충주시 봉방동(교현아파트 부근),6,8,0,4,1,127.9347842,36.9808649,
6199666,2016047,4313012700,43130002,충청북도 충주시 문화동(문화사거리 부근),6,6,0,3,3,127.9227611,36.97303266,
6199348,2016047,4119510800,41195004,경기도 부천시 원미구 중동(신흥고가사거리 부근),8,9,0,3,5,126.7771483,37.49776625,
6199346,2016047,4119510800,41195005,경기도 부천시 원미구 중동(이은하실용음악학원 부근),8,8,0,3,5,126.7632722,37.49626959,
6199380,2016047,4127310100,41273002,경기도 안산시 단원구 고잔동(화정교 부근),7,7,0,5,2,126.8210942,37.31754424,
6199383,2016047,4127310100,41273003,경기도 안산시 단원구 고잔동(공용주차장 부근),7,8,0,3,4,126.8288257,37.30778516,
6199403,2016047,4137010400,41370003,경기도 오산시 궐동(순 살로만치킨 부근),5,5,0,3,2,127.0671539,37.15741139,
6176073,2016047,4137010300,41370004,경기도 오산시 원동((대일기계앞교차로) 부근),4,5,0,2,1,127.078125,37.14190673,
6199665,2016047,4313010500,43130003,충청북도 충주시 교현동(탑이용원 부근),5,5,0,3,2,127.9365695,36.97158225,
6199668,2016047,4313010700,43130004,충청북도 충주시 호암동(지산조경 부근),5,5,0,2,2,127.9258321,36.96190035,
6199356,2016047,4119510100,41195006,경기도 부천시 원미구 원미동(원미구청3거리 부근),8,8,0,3,4,126.7856607,37.4966934,
6200636,2016047,4119510900,41195007,경기도 부천시 원미구 상동(준오헤어 부근),8,8,0,1,5,126.7529581,37.50438887,
6199393,2016047,4127310100,41273004,경기도 안산시 단원구 고잔동(까르푸사거리 부근),7,7,0,2,4,126.8301722,37.31360802,
6176790,2016047,4127310700,41273005,경기도 안산시 단원구 초지동(아트종합건설(주) 부근),7,8,0,0,6,126.8163193,37.30845274,
6199404,2016047,4139013200,41390001,경기도 시흥시 정왕동(이마트사거리 부근),7,7,0,4,3,126.7358377,37.34647502,
6199406,2016047,4139013200,41390002,경기도 시흥시 정왕동(정왕1교사거리 부근),6,7,0,2,3,126.7486747,37.34064645,
6199670,2016047,4315011100,43150001,충청북도 제천시 하소동(청전사거리 부근),4,4,0,1,2,128.2143814,37.15162841,
6199671,2016047,4374525022,43745001,충청북도 증평군 증평읍(증평사거리 부근),5,5,0,0,4,127.5825037,36.78529691,
6199355,2016047,4119510300,41195008,경기도 부천시 원미구 춘의동(안남사거리 부근),8,8,0,1,4,126.7822835,37.50302244,
6199359,2016047,4119510800,41195009,경기도 부천시 원미구 중동(고척2동 파출소앞 부근),7,7,0,3,2,126.7634089,37.50545624,
6199392,2016047,4127310100,41273006,경기도 안산시 단원구 고잔동(한양빌딩 사거리 부근),6,7,0,4,2,126.8307131,37.31722884,
6200639,2016047,4127310800,41273007,경기도 안산시 단원구 원곡동(연수원사거리 부근),6,6,0,3,3,126.8017133,37.324401,
6200946,2016047,4139010200,41390003,경기도 시흥시 신천동(신성대성카센타 부근),4,4,0,2,2,126.7865019,37.43694866,
